ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
495,2024-11-30,5,Mouse,Periféricos,2518.16,3
496,2024-08-08,577,Teclado,Periféricos,3803.3,1
497,2024-11-19,248,Monitor,Hardware,2854.76,4
498,2024-12-02,884,Headset,Áudio,3491.38,2
499,2024-06-29,582,Teclado,Periféricos,1833.9,1
500,2024-04-09,714,Mouse,Periféricos,2044.41,5
501,2024-02-21,53,Headset,Áudio,4439.96,3
502,2024-10-19,267,Monitor,Hardware,3103.67,4
503,2024-09-09,820,Headset,Áudio,2729.25,4
504,2024-04-17,684,Mouse,Periféricos,1832.66,2
505,2024-11-15,757,Notebook,Hardware,1621.57,4
506,2024-11-13,542,Monitor,Hardware,2844.83,5
507,2024-12-06,953,Notebook,Hardware,2583.89,5
508,2024-05-24,977,Notebook,Hardware,66.25,4
509,2024-11-28,225,Monitor,Hardware,2421.38,1
510,2024-02-16,988,Teclado,Periféricos,81.31,3
511,2024-03-30,710,Notebook,Hardware,772.19,2
512,2024-07-10,118,Mouse,Periféricos,4006.18,4
513,2024-08-27,925,Notebook,Hardware,1384.79,4
514,2024-10-17,651,Monitor,Hardware,303.6,5
515,2024-01-29,714,Mouse,Periféricos,2428.32,5
516,2024-08-03,338,Mouse,Periféricos,3260.81,4
517,2024-12-03,284,Notebook,Hardware,278.18,5
518,2024-12-24,450,Notebook,Hardware,2921.16,3
519,2024-03-09,74,Mouse,Periféricos,218.23,5
520,2024-02-13,836,Notebook,Hardware,1371.99,5
521,2024-11-11,305,Mouse,Periféricos,2371.18,1
522,2024-04-08,782,Teclado,Periféricos,1530.78,2
523,2024-03-17,581,Headset,Áudio,716.7,5
524,2024-02-13,730,Monitor,Hardware,709.79,5
525,2024-10-08,296,Mouse,Periféricos,3709.94,4
526,2024-06-11,231,Teclado,Periféricos,4569.63,4
527,2024-10-05,310,Mouse,Periféricos,4064.89,3
528,2024-09-07,827,Headset,Áudio,3770.91,5
529,2024-01-28,695,Teclado,Periféricos,1909.37,4
530,2024-06-11,259,Teclado,Periféricos,2827.54,1
531,2024-04-12,733,Notebook,Hardware,1486.63,2
532,2024-12-28,803,Headset,Áudio,3492.23,3
533,2024-04-09,116,Mouse,Periféricos,565.07,5
534,2024-04-05,70,Headset,Áudio,4612.95,4
535,2024-06-18,807,Monitor,Hardware,1417.76,1
536,2024-01-05,575,Monitor,Hardware,1417.63,1
537,2024-01-10,995,Notebook,Hardware,3849.83,3
538,2024-06-02,310,Teclado,Periféricos,3970.82,1
539,2024-03-02,57,Headset,Áudio,1088.22,2
540,2024-10-31,124,Headset,Áudio,4192.43,2
541,2024-09-28,781,Monitor,Hardware,1004.93,1
542,2024-01-13,690,Notebook,Hardware,2321.81,2
543,2024-01-28,657,Monitor,Hardware,1576.17,2
544,2024-12-04,758,Teclado,Periféricos,1067.91,1
545,2024-09-09,400,Mouse,Periféricos,254.24,3
546,2024-07-24,362,Notebook,Hardware,1810.65,3
547,2024-10-10,507,Headset,Áudio,2776.41,5
548,2024-12-19,505,Teclado,Periféricos,2625.79,5
549,2024-11-16,419,Monitor,Hardware,1502.47,4
550,2024-11-21,309,Monitor,Hardware,3708.6,2
551,2024-08-02,679,Teclado,Periféricos,4256.31,5
552,2024-03-17,671,Notebook,Hardware,3004.92,2
553,2024-09-27,880,Headset,Áudio,4195.28,4
554,2024-02-20,785,Headset,Áudio,1333.27,5
555,2024-11-06,906,Notebook,Hardware,2422.82,2
556,2024-10-11,524,Monitor,Hardware,1983.05,5
557,2024-11-02,510,Notebook,Hardware,4636.85,3
558,2024-09-12,843,Notebook,Hardware,1566.12,1
559,2024-02-01,580,Monitor,Hardware,3472.35,4
560,2024-11-16,363,Monitor,Hardware,4527.85,1
561,2024-08-09,99,Monitor,Hardware,570.71,5
562,2024-03-22,24,Mouse,Periféricos,842.29,1
563,2024-07-30,748,Teclado,Periféricos,1678.76,3
564,2024-09-16,164,Mouse,Periféricos,2757.18,2
565,2024-05-10,764,Notebook,Hardware,1992.72,2
566,2024-04-24,284,Mouse,Periféricos,862.3,3
567,2024-09-13,23,Teclado,Periféricos,4113.23,1
568,2024-01-17,680,Monitor,Hardware,2864.12,2
569,2024-10-21,942,Teclado,Periféricos,1106.76,2
570,2024-05-18,606,Mouse,Periféricos,1295.51,5
571,2024-07-23,8,Monitor,Hardware,4980.26,3
572,2024-12-23,760,Headset,Áudio,2617.97,1
573,2024-11-20,622,Monitor,Hardware,4720.39,4
574,2024-08-01,27,Headset,Áudio,2189.23,4
575,2024-10-16,343,Teclado,Periféricos,2054.58,2
576,2024-08-17,108,Headset,Áudio,859.35,4
577,2024-05-02,491,Notebook,Hardware,2467.86,4
578,2024-09-03,607,Monitor,Hardware,397.37,1
579,2024-09-28,212,Mouse,Periféricos,364.33,1
580,2024-01-21,431,Headset,Áudio,1644.85,5
581,2024-08-29,240,Mouse,Periféricos,788.12,4
582,2024-04-19,653,Notebook,Hardware,345.74,4
583,2024-12-10,875,Headset,Áudio,1735.25,4
584,2024-09-22,878,Monitor,Hardware,4276.51,5
585,2024-12-25,952,Teclado,Periféricos,2286.33,2
586,2024-09-08,640,Monitor,Hardware,850.6,3
587,2024-04-25,360,Notebook,Hardware,3918.13,5
588,2024-09-12,466,Teclado,Periféricos,2730.02,4
589,2024-03-01,405,Notebook,Hardware,2019.39,3
590,2024-07-29,537,Teclado,Periféricos,3877.3,5
591,2024-01-17,614,Headset,Áudio,3914.0,1
592,2024-11-23,853,Monitor,Hardware,3590.49,2
593,2024-12-25,819,Teclado,Periféricos,605.34,4
594,2024-03-25,681,Mouse,Periféricos,1051.08,3
595,2024-06-12,37,Mouse,Periféricos,2142.64,2
596,2024-11-14,850,Mouse,Periféricos,1789.01,1
597,2024-07-09,465,Monitor,Hardware,1093.74,1
598,2024-07-11,496,Mouse,Periféricos,954.69,3
599,2024-06-25,603,Monitor,Hardware,3128.78,2
600,2024-07-30,203,Headset,Áudio,3805.46,2
601,2024-06-15,629,Headset,Áudio,4674.75,5
602,2024-11-07,427,Monitor,Hardware,1732.02,1
603,2024-10-30,763,Monitor,Hardware,4076.44,3
604,2024-12-08,791,Mouse,Periféricos,2699.67,4
605,2024-02-25,97,Headset,Áudio,4655.44,1
606,2024-01-14,931,Monitor,Hardware,2518.68,4
607,2024-10-16,331,Headset,Áudio,408.48,4
608,2024-02-12,448,Headset,Áudio,1532.22,2
609,2024-04-28,43,Monitor,Hardware,2264.41,4
610,2024-04-13,911,Notebook,Hardware,834.46,2
611,2024-12-31,97,Headset,Áudio,3390.77,4
612,2024-12-27,517,Mouse,Periféricos,893.14,4
613,2024-04-04,737,Headset,Áudio,4432.6,5
614,2024-03-18,685,Notebook,Hardware,3223.95,5
615,2024-03-03,433,Monitor,Hardware,1236.18,5
616,2024-11-18,331,Teclado,Periféricos,3369.41,4
617,2024-01-19,488,Teclado,Periféricos,3796.2,4
618,2024-06-05,918,Teclado,Periféricos,1093.31,1
619,2024-01-22,11,Mouse,Periféricos,3274.44,2
620,2024-01-17,97,Headset,Áudio,3543.89,5
621,2024-08-03,196,Notebook,Hardware,4833.24,3
622,2024-07-16,262,Headset,Áudio,1476.73,3
623,2024-11-15,843,Notebook,Hardware,1008.99,2
624,2024-03-29,143,Headset,Áudio,1606.36,2
625,2024-09-06,137,Headset,Áudio,1045.48,2
626,2024-12-17,339,Mouse,Periféricos,2697.37,1
627,2024-05-02,323,Monitor,Hardware,182.16,1
628,2024-11-05,873,Monitor,Hardware,927.95,5
629,2024-12-06,131,Headset,Áudio,1937.48,2
630,2024-04-07,452,Notebook,Hardware,2523.41,3
631,2024-01-28,558,Monitor,Hardware,3437.62,3
632,2024-05-25,266,Mouse,Periféricos,3310.64,3
633,2024-01-14,971,Headset,Áudio,3861.48,1
634,2024-10-04,271,Teclado,Periféricos,326.66,3
635,2024-05-17,92,Notebook,Hardware,4317.07,2
636,2024-10-23,421,Teclado,Periféricos,2205.81,5
637,2024-09-02,986,Monitor,Hardware,183.47,1
638,2024-01-22,572,Monitor,Hardware,1624.76,1
639,2024-02-09,517,Headset,Áudio,3488.18,1
640,2024-02-07,69,Teclado,Periféricos,1016.0,2
641,2024-04-10,330,Mouse,Periféricos,707.24,5
642,2024-01-01,512,Notebook,Hardware,1642.52,1
643,2024-08-02,393,Headset,Áudio,4785.02,4
644,2024-02-22,345,Mouse,Periféricos,281.75,4
645,2024-10-09,972,Monitor,Hardware,1993.3,1
646,2024-10-28,316,Teclado,Periféricos,63.46,2
647,2024-02-24,686,Teclado,Periféricos,2369.46,1
648,2024-09-15,780,Teclado,Periféricos,4509.7,5
649,2024-09-17,124,Headset,Áudio,1480.33,1
650,2024-03-27,596,Mouse,Periféricos,1546.19,3
651,2024-02-28,68,Teclado,Periféricos,4461.94,5
652,2024-06-25,113,Teclado,Periféricos,4899.61,5
653,2024-07-14,527,Monitor,Hardware,3440.57,3
654,2024-10-17,157,Notebook,Hardware,4146.0,4
655,2024-01-13,678,Headset,Áudio,563.22,5
656,2024-04-24,35,Monitor,Hardware,3270.07,2
657,2024-12-18,310,Notebook,Hardware,3128.91,1
658,2024-09-27,667,Monitor,Hardware,2772.56,4
659,2024-11-20,63,Teclado,Periféricos,162.78,2
660,2024-09-12,655,Teclado,Periféricos,3445.22,5
661,2024-10-30,280,Notebook,Hardware,4686.66,3
662,2024-02-14,400,Notebook,Hardware,2206.52,5
663,2024-10-12,90,Mouse,Periféricos,4720.94,5
664,2024-03-19,500,Teclado,Periféricos,2858.37,2
665,2024-07-29,759,Notebook,Hardware,4784.01,5
666,2024-01-07,648,Headset,Áudio,3139.45,2
667,2024-08-01,450,Headset,Áudio,2380.14,4
668,2024-11-25,441,Notebook,Hardware,137.63,5
669,2024-07-10,745,Teclado,Periféricos,2925.28,5
670,2024-01-30,818,Notebook,Hardware,4640.23,2
671,2024-05-31,848,Mouse,Periféricos,3224.36,3
672,2024-06-27,400,Monitor,Hardware,3350.46,1
673,2024-06-13,450,Teclado,Periféricos,2395.32,4
674,2024-11-16,482,Headset,Áudio,1082.39,2
675,2024-07-14,533,Teclado,Periféricos,353.53,5
676,2024-06-05,966,Monitor,Hardware,2166.76,4
677,2024-06-09,435,Mouse,Periféricos,560.57,4
678,2024-07-31,548,Teclado,Periféricos,3659.0,1
679,2024-04-29,201,Headset,Áudio,905.34,5
680,2024-03-04,964,Headset,Áudio,1903.86,3
681,2024-03-16,982,Teclado,Periféricos,233.65,3
682,2024-06-06,730,Notebook,Hardware,2522.3,5
683,2024-07-25,391,Headset,Áudio,4682.06,3
684,2024-11-02,265,Mouse,Periféricos,2681.74,3
685,2024-08-29,335,Notebook,Hardware,4702.87,5
686,2024-10-16,134,Headset,Áudio,4677.16,1
687,2024-10-30,226,Headset,Áudio,2064.78,2
688,2024-02-11,611,Headset,Áudio,794.41,5
689,2024-12-08,931,Mouse,Periféricos,1745.13,5
690,2024-03-23,597,Notebook,Hardware,4986.0,4
691,2024-08-08,101,Teclado,Periféricos,2958.63,1
692,2024-02-02,368,Notebook,Hardware,2751.64,1
693,2024-10-23,628,Headset,Áudio,1996.47,4
694,2024-12-31,35,Mouse,Periféricos,3492.52,4
695,2024-09-21,647,Monitor,Hardware,3347.73,5
696,2024-12-15,860,Mouse,Periféricos,619.34,3
697,2024-01-24,87,Mouse,Periféricos,3063.87,5
698,2024-03-26,139,Notebook,Hardware,3424.97,5
699,2024-07-21,328,Mouse,Periféricos,3193.58,1
700,2024-06-27,850,Mouse,Periféricos,80.19,3
701,2024-03-13,67,Mouse,Periféricos,207.33,4
702,2024-12-10,47,Headset,Áudio,4130.53,1
703,2024-07-01,743,Notebook,Hardware,4851.37,3
704,2024-07-07,218,Teclado,Periféricos,2462.88,3
705,2024-03-04,378,Notebook,Hardware,676.63,1
706,2024-05-08,59,Monitor,Hardware,4510.01,3
707,2024-12-05,323,Monitor,Hardware,4024.29,3
708,2024-04-29,538,Headset,Áudio,4047.27,4
709,2024-06-13,456,Teclado,Periféricos,2396.59,5
710,2024-02-10,59,Headset,Áudio,335.7,1
711,2024-03-13,496,Monitor,Hardware,4402.77,2
712,2024-12-11,313,Teclado,Periféricos,2906.0,2
713,2024-04-29,499,Headset,Áudio,4532.38,2
714,2024-03-28,584,Headset,Áudio,3510.45,3
715,2024-02-13,353,Mouse,Periféricos,3605.07,2
716,2024-03-27,750,Headset,Áudio,2708.43,5
717,2024-03-01,5,Teclado,Periféricos,2195.6,5
718,2024-01-09,987,Monitor,Hardware,3539.36,2
719,2024-01-10,987,Teclado,Periféricos,3892.02,1
720,2024-01-23,38,Notebook,Hardware,4099.05,1
721,2024-11-12,100,Notebook,Hardware,1132.66,3
722,2024-01-16,91,Monitor,Hardware,433.11,3
723,2024-08-19,387,Headset,Áudio,500.5,4
724,2024-01-24,962,Headset,Áudio,2127.46,1
725,2024-08-16,990,Monitor,Hardware,423.59,5
726,2024-07-24,146,Mouse,Periféricos,2130.74,3
727,2024-09-23,401,Mouse,Periféricos,4474.43,5
728,2024-03-27,388,Monitor,Hardware,2023.79,4
729,2024-09-26,820,Monitor,Hardware,3375.54,3
730,2024-04-27,31,Monitor,Hardware,4345.64,3
731,2024-05-21,669,Headset,Áudio,3207.85,5
732,2024-12-26,383,Headset,Áudio,315.59,5
733,2024-03-10,84,Headset,Áudio,2767.27,4
734,2024-01-30,284,Teclado,Periféricos,3389.26,5
735,2024-02-16,775,Notebook,Hardware,1980.41,4
736,2024-05-05,72,Notebook,Hardware,2656.51,3
737,2024-07-21,558,Monitor,Hardware,311.19,1
738,2024-05-09,942,Headset,Áudio,1370.48,5
739,2024-12-10,753,Monitor,Hardware,2803.65,5
740,2024-11-25,748,Monitor,Hardware,2956.54,4
741,2024-12-13,557,Teclado,Periféricos,4322.35,2
742,2024-05-21,78,Teclado,Periféricos,4307.85,3
743,2024-07-15,515,Monitor,Hardware,1770.65,3
744,2024-12-05,942,Teclado,Periféricos,2973.7,4
745,2024-05-19,96,Monitor,Hardware,2686.13,4
746,2024-06-29,69,Notebook,Hardware,2006.47,2
747,2024-09-17,129,Teclado,Periféricos,4044.29,3
748,2024-10-25,513,Monitor,Hardware,4049.36,4
749,2024-08-23,537,Headset,Áudio,4576.15,1
750,2024-01-21,570,Monitor,Hardware,1841.98,2
751,2024-10-20,44,Monitor,Hardware,2871.31,1
752,2024-07-16,756,Teclado,Periféricos,4646.63,3
753,2024-07-07,744,Monitor,Hardware,2069.17,5
754,2024-05-11,8,Teclado,Periféricos,2903.84,3
755,2024-05-21,73,Mouse,Periféricos,4300.85,2
756,2024-09-18,219,Headset,Áudio,3670.84,1
757,2024-08-13,352,Headset,Áudio,816.16,4
758,2024-12-28,991,Teclado,Periféricos,2800.01,1
759,2024-05-03,889,Notebook,Hardware,434.84,3
760,2024-11-17,150,Mouse,Periféricos,1123.69,1
761,2024-02-28,981,Mouse,Periféricos,4017.44,4
762,2024-04-11,937,Notebook,Hardware,1801.34,1
763,2024-08-18,89,Notebook,Hardware,2035.45,2
764,2024-12-26,621,Teclado,Periféricos,2394.52,1
765,2024-04-06,567,Teclado,Periféricos,4580.66,5
766,2024-10-24,484,Teclado,Periféricos,3647.7,1
767,2024-07-21,822,Mouse,Periféricos,2089.73,5
768,2024-10-30,922,Notebook,Hardware,2703.47,4
769,2024-06-24,25,Headset,Áudio,2856.02,1
770,2024-03-31,378,Monitor,Hardware,1287.42,4
771,2024-07-28,578,Notebook,Hardware,3411.62,2
772,2024-05-17,475,Notebook,Hardware,1533.21,5
773,2024-02-15,869,Teclado,Periféricos,3616.38,5
774,2024-10-27,631,Monitor,Hardware,3095.24,3
775,2024-05-22,564,Mouse,Periféricos,745.24,3
776,2024-12-31,329,Notebook,Hardware,1705.18,2
777,2024-03-07,152,Monitor,Hardware,4541.41,1
778,2024-03-25,289,Headset,Áudio,925.74,5
779,2024-05-06,3,Notebook,Hardware,2811.65,5
780,2024-07-05,735,Notebook,Hardware,4969.32,5
781,2024-04-14,354,Monitor,Hardware,1600.19,2
782,2024-06-16,403,Notebook,Hardware,1887.93,2
783,2024-10-31,942,Mouse,Periféricos,4111.69,2
784,2024-09-18,19,Headset,Áudio,2982.6,4
785,2024-11-08,396,Teclado,Periféricos,1907.26,2
786,2024-06-28,598,Notebook,Hardware,1936.7,1
787,2024-07-22,455,Notebook,Hardware,3638.6,3
788,2024-04-05,697,Headset,Áudio,4872.46,5
789,2024-05-04,252,Notebook,Hardware,2391.91,4
790,2024-11-26,123,Notebook,Hardware,2791.69,2
791,2024-12-29,814,Notebook,Hardware,4547.97,2
792,2024-08-16,980,Monitor,Hardware,4732.7,2
793,2024-05-08,358,Teclado,Periféricos,4432.84,2
794,2024-03-29,379,Notebook,Hardware,795.55,2
795,2024-02-20,480,Mouse,Periféricos,949.25,5
796,2024-01-13,326,Notebook,Hardware,3784.24,1
797,2024-05-30,64,Monitor,Hardware,1337.42,3
798,2024-08-07,997,Headset,Áudio,3066.29,3
799,2024-02-10,267,Teclado,Periféricos,964.98,1
800,2024-06-06,233,Mouse,Periféricos,4206.95,4
801,2024-11-26,908,Notebook,Hardware,4651.41,3
802,2024-02-07,97,Teclado,Periféricos,4208.62,4
803,2024-11-23,981,Notebook,Hardware,4253.7,5
804,2024-04-02,996,Notebook,Hardware,4981.98,2
805,2024-02-11,868,Monitor,Hardware,2572.41,2
806,2024-08-19,86,Notebook,Hardware,3831.69,5
807,2024-02-25,957,Notebook,Hardware,3100.2,2
808,2024-05-03,404,Monitor,Hardware,2330.97,3
809,2024-01-05,101,Headset,Áudio,652.36,2
810,2024-06-28,682,Headset,Áudio,4546.82,4
811,2024-01-01,34,Teclado,Periféricos,2087.33,5
812,2024-02-27,693,Notebook,Hardware,238.27,4
813,2024-09-15,279,Mouse,Periféricos,4405.0,5
814,2024-04-30,481,Notebook,Hardware,4778.09,2
815,2024-12-24,422,Headset,Áudio,984.27,5
816,2024-05-21,208,Mouse,Periféricos,1123.94,1
817,2024-01-09,524,Mouse,Periféricos,4145.92,5
818,2024-03-03,314,Mouse,Periféricos,605.85,2
819,2024-03-03,802,Headset,Áudio,3335.72,4
820,2024-04-12,641,Headset,Áudio,2225.69,2
821,2024-06-14,322,Teclado,Periféricos,2474.8,1
822,2024-02-17,244,Teclado,Periféricos,2573.73,3
823,2024-02-22,221,Monitor,Hardware,3829.5,2
824,2024-09-26,863,Teclado,Periféricos,1349.52,4
825,2024-01-10,188,Teclado,Periféricos,3416.0,4
826,2024-11-25,36,Mouse,Periféricos,3955.93,1
827,2024-04-13,422,Mouse,Periféricos,825.05,5
828,2024-09-25,538,Teclado,Periféricos,1544.88,4
829,2024-05-02,13,Monitor,Hardware,3742.89,2
830,2024-10-07,409,Monitor,Hardware,1358.54,2
831,2024-05-18,90,Monitor,Hardware,3789.95,1
832,2024-02-25,259,Headset,Áudio,4706.22,1
833,2024-11-03,9,Headset,Áudio,3953.21,4
834,2024-09-11,169,Monitor,Hardware,603.86,1
835,2024-01-22,154,Headset,Áudio,1486.69,2
836,2024-12-08,749,Notebook,Hardware,1591.45,2
837,2024-01-17,503,Notebook,Hardware,1522.72,4
838,2024-10-21,785,Teclado,Periféricos,1413.21,4
839,2024-06-06,503,Headset,Áudio,672.36,4
840,2024-12-25,309,Mouse,Periféricos,443.91,5
841,2024-09-01,566,Teclado,Periféricos,3280.72,1
842,2024-05-23,56,Monitor,Hardware,401.15,2
843,2024-05-25,816,Teclado,Periféricos,466.06,2
844,2024-01-08,837,Teclado,Periféricos,2334.8,4
845,2024-02-09,728,Headset,Áudio,4598.98,3
846,2024-07-18,241,Monitor,Hardware,3459.01,2
847,2024-11-25,225,Monitor,Hardware,2800.34,3
848,2024-02-07,410,Mouse,Periféricos,1076.21,1
849,2024-02-02,285,Notebook,Hardware,2992.22,3
850,2024-08-17,990,Teclado,Periféricos,1022.52,5
851,2024-05-28,245,Notebook,Hardware,1546.39,1
852,2024-07-04,62,Headset,Áudio,1560.56,1
853,2024-07-23,892,Mouse,Periféricos,1239.44,3
854,2024-05-09,859,Teclado,Periféricos,849.99,4
855,2024-03-27,356,Headset,Áudio,2195.25,2
856,2024-10-05,82,Notebook,Hardware,1006.35,3
857,2024-10-01,858,Teclado,Periféricos,1126.28,2
858,2024-01-19,207,Mouse,Periféricos,4759.63,4
859,2024-03-27,541,Monitor,Hardware,572.83,3
860,2024-08-12,309,Headset,Áudio,4167.7,4
861,2024-07-13,614,Notebook,Hardware,4482.85,5
862,2024-06-26,861,Headset,Áudio,4690.67,5
863,2024-02-28,296,Mouse,Periféricos,80.68,5
864,2024-10-27,900,Notebook,Hardware,1002.39,2
865,2024-05-10,124,Monitor,Hardware,2300.81,1
866,2024-12-15,974,Monitor,Hardware,4653.64,2
867,2024-08-22,504,Monitor,Hardware,3496.29,5
868,2024-12-12,48,Teclado,Periféricos,3695.36,2
869,2024-04-12,76,Notebook,Hardware,3950.22,2
870,2024-01-30,672,Monitor,Hardware,1411.98,4
871,2024-11-28,591,Mouse,Periféricos,3247.88,1
872,2024-01-21,151,Monitor,Hardware,3476.49,4
873,2024-10-24,5,Headset,Áudio,335.39,5
874,2024-01-18,52,Notebook,Hardware,3243.68,4
875,2024-11-22,100,Teclado,Periféricos,2225.69,5
876,2024-01-08,217,Headset,Áudio,3394.96,4
877,2024-06-20,475,Notebook,Hardware,486.92,1
878,2024-07-28,653,Headset,Áudio,982.95,5
879,2024-04-01,944,Teclado,Periféricos,3688.81,1
880,2024-06-09,693,Notebook,Hardware,3914.39,2
881,2024-04-27,426,Mouse,Periféricos,3378.13,1
882,2024-05-20,866,Notebook,Hardware,452.8,3
883,2024-09-16,270,Monitor,Hardware,1015.02,4
884,2024-08-22,1,Notebook,Hardware,2902.7,4
885,2024-12-23,582,Teclado,Periféricos,4838.6,4
886,2024-10-28,211,Teclado,Periféricos,4705.91,4
887,2024-04-11,212,Headset,Áudio,2642.11,1
888,2024-07-02,350,Headset,Áudio,1729.61,4
889,2024-04-21,65,Teclado,Periféricos,121.42,3
890,2024-07-21,892,Mouse,Periféricos,2484.49,5
891,2024-06-13,989,Notebook,Hardware,1334.01,3
892,2024-11-22,473,Notebook,Hardware,71.92,4
893,2024-07-05,243,Notebook,Hardware,3124.39,5
894,2024-11-11,844,Mouse,Periféricos,1917.12,3
895,2024-08-05,233,Headset,Áudio,124.1,4
896,2024-09-18,928,Mouse,Periféricos,3846.71,1
897,2024-08-17,424,Headset,Áudio,855.7,5
898,2024-06-15,427,Mouse,Periféricos,936.85,1
899,2024-05-28,555,Teclado,Periféricos,1634.88,5
900,2024-05-06,653,Headset,Áudio,962.57,2
901,2024-07-27,602,Headset,Áudio,573.87,4
902,2024-08-26,723,Monitor,Hardware,4525.18,3
903,2024-06-10,56,Teclado,Periféricos,2515.48,5
904,2024-10-10,806,Headset,Áudio,3299.13,2
905,2024-09-17,487,Teclado,Periféricos,2254.58,5
906,2024-05-08,814,Mouse,Periféricos,4686.73,4
907,2024-05-24,341,Headset,Áudio,131.18,3
908,2024-03-05,545,Mouse,Periféricos,3078.93,1
909,2024-01-18,583,Notebook,Hardware,2543.08,5
910,2024-03-17,664,Mouse,Periféricos,188.71,5
911,2024-11-19,512,Notebook,Hardware,493.84,5
912,2024-03-21,480,Headset,Áudio,4079.53,3
913,2024-08-24,498,Headset,Áudio,4703.01,1
914,2024-08-06,720,Mouse,Periféricos,4598.39,5
915,2024-05-30,571,Notebook,Hardware,398.25,4
916,2024-02-05,70,Teclado,Periféricos,207.88,5
917,2024-02-23,199,Teclado,Periféricos,3705.25,3
918,2024-12-14,920,Teclado,Periféricos,3787.12,4
919,2024-03-02,658,Monitor,Hardware,3984.49,5
920,2024-02-19,567,Mouse,Periféricos,1695.42,1
921,2024-06-07,607,Monitor,Hardware,3237.68,2
922,2024-02-02,840,Notebook,Hardware,4799.33,4
923,2024-12-01,51,Notebook,Hardware,4699.99,2
924,2024-08-14,52,Notebook,Hardware,2369.38,2
925,2024-07-30,295,Monitor,Hardware,1972.44,5
926,2024-09-02,823,Monitor,Hardware,2606.96,3
927,2024-04-16,160,Notebook,Hardware,309.54,4
928,2024-10-10,895,Headset,Áudio,4640.95,3
929,2024-10-01,235,Teclado,Periféricos,3932.58,4
930,2024-10-13,353,Monitor,Hardware,2510.41,3
931,2024-01-23,74,Teclado,Periféricos,4413.61,2
932,2024-09-04,372,Teclado,Periféricos,2344.38,2
933,2024-04-15,654,Teclado,Periféricos,537.36,2
934,2024-04-28,990,Notebook,Hardware,4496.91,4
935,2024-04-04,845,Teclado,Periféricos,3573.61,1
936,2024-02-25,707,Mouse,Periféricos,239.14,4
937,2024-03-12,437,Monitor,Hardware,3890.79,2
938,2024-02-06,821,Notebook,Hardware,2901.62,3
939,2024-09-24,130,Monitor,Hardware,285.52,5
940,2024-05-08,427,Monitor,Hardware,107.19,2
941,2024-06-06,340,Notebook,Hardware,2932.53,2
942,2024-04-28,711,Headset,Áudio,2319.48,1
943,2024-03-02,593,Teclado,Periféricos,3007.59,4
944,2024-11-05,977,Mouse,Periféricos,1785.66,1
945,2024-12-02,470,Monitor,Hardware,2965.61,2
946,2024-03-26,580,Notebook,Hardware,2556.32,5
